State,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
California,1011672,Madera County Farmers' Market ,,,,,,210 West Yosemite ,Madera ,Madera,93638,06/18/2015 to 08/13/2015,Thu: 4:00 PM-6:00 PM;,,,,,,,-120.06073,36.960552,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/17/2015 19:26
California,1000740,Mahaney Park,,,,,,1545 Pleasant Grove Blvd,Roseville,Placer,,,,,,,,,,-121.335,38.768002,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1006837,Main Street Farmers Market,http://www.facebook.com/farmtrails,,,,,385 Main Street,Placerville,El Dorado,95667,06/05/2014 to 09/25/2014,Wed: 4:00 PM-8:00 PM;,,,,,,,-120.8012,38.72897,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3/31/2014 18:30
California,1018147,Main Street Hanford Thursday Night Market Place,http://www.mainstreethanford.com,www.facebook.com/thursdaynightmarketplace,@MainStHanford,,,219 W. Lacey Blvd.,Hanford,Kings,93230,05/04/2017 to 09/28/2017,Thu: 5:30 PM-9:00 PM;,,,,,,,-119.64726,36.326378,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,6/20/2017 13:34
California,1001537,Malibu Farmer's Market,http://www.malibufarmersmarket.net,,,,,23519 Civic Center Way,Malibu,Los Angeles,90265,,,,,,,,,-118.69,34.035999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 24 2010  9:01PM
California,1004941,Mammoth CFM,,,,,,Old Mammoth Rd.,Mammoth Lake,INYO,,,,,,,,,,-118.982,37.629002,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1003486,Mammoth Market,,,,,,Main Street,Mammoth Lake,Mono,,,,,,,,,,-118.976,37.6483,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1005022,Manhattan Beach Farmers Market,http://www.mbfarmersmarket.com,,,,,"13th Street, between Valley and Morningside Drives",Manhattan Beach,Los Angeles,90266,September to May,Tue:11:00 am - 4:00 pm;,,,,,,,-118.409,33.886902,Closed-off public street,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/17/2011 14:52
California,1000334,Manteca Certified Farmers Market,http://www.visitmanteca.org,,,,,100 Manteca Avenue,Manteca,San Joaquin,95337,06/03/2014 to 08/26/2014,Tue: 4:30 PM-7:30 PM;,,,,,,,-121.21985,37.797741,Closed-off public street,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,5/12/2014 14:07
California,1001878,Mar Vista Farmers' Market,http://www.marvistafarmersmarket.org,,,,,3826 Grand View Blvd/ Grand View at Venice Blvd,Los Angeles,Los Angeles,90066,01/01/2013 to 12/31/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-118.43118,34.00386,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 12:10
California,1002008,Marilyn Miller FM,,,,,,1700 Churn Creek Rd .,Redding,Shasta,,06/11/2013 to 10/15/2013,Tue: 7:30 AM-12:00 PM;,,,,,,,-122.35461,40.581383,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 12:44
California,1009452,Marin Country Mart Farmers Market ,http://www.marincountrymart.com/farmers-market,https://www.facebook.com/MarinCountryMartFarmersMarket?fref=ts,,,,Sir Francis Drake Blvd and Larkspur Landing Circle,Larkspur,Marin,94939,,,,,,,,,-122.508,37.9454,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
California,1004876,Marina Certifed Farmers' Market,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,,,,215 Reservation Rd.,Marina,Monterey,93933,01/01/2016 to 12/31/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-121.79765,36.687008,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 15:20
California,1005906,Marinwood Community Farmers Market,,https://www.facebook.com/marinwoodcommunityfarmersmarket,,,,Marinwood Avenue and Miller Creek ,San Rafael,Marin,94903,01/01/2014 to 01/01/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-122.53967,38.033058,Private business parking lot,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/31/2014 19:44
California,1003927,Mariposa Certified Farmer's Market,,Mariposa Certified Farmers Market,,,,6th St. parking lot on Stroming Rd.,Mariposa,Mariposa,95338,05/27/2015 to 10/28/2015,Wed: 5:00 PM-6:30 PM;,,,,,,,-119.9664,37.484409,,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/28/2015 19:24
California,1011347,Martinez Farmers' Market,http://www.pcfma.org,https://www.facebook.com/MartinezFarmersMarket,,,,Main St. and Estudillo,Martinez,Contra Costa,,01/01/2015 to 12/31/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,-122.13647,38.017365,,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,7/14/2015 11:12
California,1003709,Marysville Farmers Market,,,,,,E Sreet & 10th,Yuba City,Sutter,95992,,,,,,,,,-121.592,39.145901,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1006589,Mayfair Farmers' Market,http://www.pcfma.com/mayfair,,,,,2039 Kammerer Ave.,San Jose,Santa Clara,95116,June to September,sun:10:00 AM - 2:00 PM;,,,,,,,-121.84428,37.350811,Closed-off public street,N,Y,N,Y,Y,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 13:58
California,1005549,McKinleyville CFM,http://www.humfarm.org,https://www.facebook.com/North.Coast.Growers.Association,,,,1520 City Center Rd.,McKinleyville,Humboldt,95519,06/05/2014 to 10/30/2014,Thu: 3:30 PM-6:30 PM;,,,,,,,-124.10196,40.943592,Private business parking lot,N,Y,N,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,4/25/2014 14:42
California,1009988,Mclaughlin Ave Farmers Market,,,,,,2887 Mclaughlin Ave ,San Jose ,Santa Clara,95121,05/02/2014 to 09/26/2014,Fri: 3:00 PM-7:00 PM;,,,,,,,-121.82693,37.304951,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/21/2014 20:20
California,1003443,Melrose Place Farmers Market,http://www.ccfm.com,,,,,Melrose Place & Craft,Tarzana,Los Angeles,91356,,,,,,,,,-118.373,34.0835,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1006189,Mendocino Farmers Market,http://www.mcfarm.org,,,,,Howard St.,Mendocino,Mendocino,95460,May to October,Fri:12:00 PM - 2:00 PM;,,,,,,,-123.7974,39.305462,Closed-off public street,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,4/26/2012 14:20
California,1002223,Menifee Valley CFM,,,,,,26582 Scott Rd.,Menifee Valley,Riverside,92584,,,,,,,,,-117.195,33.641399,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1007232,Menifee Valley Farmers Market,,,,,,Mt. San Jacinto College,Menifee,Riverside,92584,,,,,,,,,-117.167,33.6745,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002905,Menlo Park Farmers' Market,http://www.localharvest.org,,,,,Chestnut & Menlo Avenues,Menlo Park,San Mateo,94025,01/01/2016 to 12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.1841,37.450821,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,7/21/2016 2:57
California,2000019,Merced Countys mobile farmers market ,http://www.modbee.com/2013/11/18/3039692/mobile-grocerys-debut-a-big-success.html,,,,,,,,,,,,,,,,,,,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
California,1003095,Middletown Farmers Market,,,,,,"Hardester's Market Shopping Center, Off of Hwy. 29",Kelseyville,Lake,95451,,,,,,,,,-122.56,38.7911,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1003835,Midtown Ventura Certified Farmers' Market,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,,3301 N. Main Street,Ventura,Ventura,93001,01/01/2013 to 12/31/2013,Wed: 9:00 AM-1:00 PM;,,,,,,,-119.05068,34.236389,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/4/2014 11:04
California,1003182,Millbrae Farmers Market,http://www.millbrae.com,,,,,200 Broadway,Millbrae,San Mateo,94030,January to December,Sat:8:00 am - 1:00 pm;,,,,,,,-122.391,37.600201,Private business parking lot,N,Y,N,Y,N,-,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/4/2011 16:53
California,1011440,Milpitas Farmers' Market,http://www.pcfma.org,www.facebook.com/MilpitasFarmersMarket,www.twitter.com/PacCoastFarmers,,,525 Los Coches St.,Milpitas,Santa Clara,,01/01/2015 to 12/31/2015,Sun: 8:00 AM-1:00 PM;,,,,,,,-121.89535,37.431828,,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,7/20/2015 13:16
California,1006222,Mint Plaza FM,,,,,,Mint St. And Jessie St.,San Francisco,San Francisco,,,,,,,,,,-122.408,37.7826,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1000364,Miranda Farmers Market,,,,,,6743 Ave.,Miranda,Humboldt,,,,,,,,,,-123.824,40.237,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1011483,Mission Bay Certified Farmers' Market @ UCSF,http://pcfma.org,facebook.com/MissionBayFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,550 Gene Friend Way,San Francisco ,San Francisco,94158,01/01/2015 to 12/31/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.39047,37.768707,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,7/21/2015 19:50
California,1003490,Mission Community Market,http://www.missioncommunitymarket.org,,,,,"Bartlett Street, between 21st and 22nd Streets",San Francisco,San Francisco,94110,April to December,Thu:4:00 PM - 8:00 PM;,,,,,,,-122.41494,37.755669,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/5/2012 15:48
California,1010037,MLK Campus Farmers' Market,http://www.seela.org/,https://www.facebook.com/MLKCampusFarmersMarket/,,,instagram- mlkcampusfm,1670 E 120th St,Los Angeles,Los Angeles,90059,01/01/2018 to 12/31/2018,Wed: 9:00 AM-2:00 PM;,,,,,,,-118.24358,33.923534,,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/30/2018 13:25
California,1018368,Modesto Certified Farmers' Market,http://Modestocfm.com,Modesto  Certified Farmers' Market,,,,"16th and ""I""",Modesto ,Stanislaus,95354,03/23/2017 to 12/15/2017,Thu: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-120.9878,37.610355,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,6/23/2017 11:48
California,1002882,Monrovia Farmers Market,http://www.farmernet.com,,,,,Olive & Myrtle Ave.,Los Angeles,Los Angeles,90018,,,,,,,,,-118.001,34.144798,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1006830,Montclair Farmers Market,,,,,,9840 Central Ave.,Montclair,San Bernardino,91763,,,,,,,,,-117.69,34.0751,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1007355,Montclair Farmers' Market,http://www.urbanvillageonline.com,,,,,La Salle Ave. at Moraga Ave.,Oakland,Alameda,94611,January to December,sun:9:00 AM - 1:00 PM;,,,,,,,-122.21053,37.826233,Closed-off public street,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/1/2012 18:10
California,1010452,Montclair's Community Certified Farmers Market ,http://Heritagefarmersmarket.blogspot.com,Facebook.com/heritagefarmersmarket ,Twitter.com/heritagefarmersmarket ,,Instagram: heritagefarmers,5201 Benito st.,Montclair ,San Bernardino,91763,01/01/2014 to 12/31/2014,Wed: 4:00 PM-8:00 PM;,,,,,,,-117.69164,34.074043,Local government building grounds,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/6/2014 16:03
California,1005736,Montecito Coast Village Farmers Market,http://www.sbfarmersmarket.org,,,,,1200 Coast Village Rd.,Montecito,San Bernardino,93108,,,,,,,,,-119.645,34.421101,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002537,Monterey Farmers Market at Monterey Peninsula College,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/MBFarmersMarket,,www.edibleparadise.com,930 Fremont Street,Monterey,Monterey,93940,01/01/2014 to 12/31/2014,Fri: 10:00 AM-2:00 PM;,,,,,,,-121.92704,36.987274,Educational institution,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 17:45
California,1002376,Montrose Harvest Market Farmers Market,http://www.farmernet.com,,,,,Honolulu & Ocean Avenue,Santa Barbara,Los Angeles,93101,,,,,,,,,-119.713,34.422199,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002743,Moraga Certified Farmers Market,http://www.cafarmersmkts.com/markets/category/moraga,https://www.facebook.com/MHFarmersMkt,https://twitter.com/,,http://www.pinterest.com/cafarmersmkts/,Moraga Road and Moraga Way,Moraga,Contra Costa,94556,01/01/2016 to 12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.12779,37.834984,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,7/20/2016 17:41
California,1005814,Moreno Valley Farmers Market,,,,,,Moreno Valley Mall,Hesperia,Riverside,92345,,,,,,,,,-117.272,33.936298,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1002744,Morgan Hill Certified Farmers Market,http://www.cafarmersmkts.com/markets/category/morgan-hill,https://www.facebook.com/MHFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/,"Downtown Train Station, 3rd St. & Depot St.",Morgan Hill,Santa Clara,94518,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-121.65221,37.12978,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,7/20/2016 17:41
California,1007853,Morro Bay Bay Fisherman's Wharf CFM,,,,,,880 Main Street,Morro Bay,San Luis Obispo,93442,,,,,,,,,-120.85,35.366501,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1001891,Morro Bay Thursday CFM,http://www.morrobay.org,,,,,"2650 Main St., Spencers Market",Morro Bay,San Luis Obispo,93442,,,,,,,,,-120.859,35.3904,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1000535,Mount Elgon Farmers Market,,,,,,411 Martin Luther King Jr.,Bakersfield,Kern,93307,,,,,,,,,-118.985,35.3615,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1006701,Mountain Certified Market,http://www.mountaingrowersassociation.webs.com/,,,,,31292 Alpine Meadows,Shingletown,Shasta,96088,June to October,Tue:4:00 PM - 6:00 PM;,,,,,,,-121.88354,40.49102,Healthcare Institution,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/24/2012 23:14
California,1002745,Mountain View Certified Farmers' Market,http://www.cafarmersmkts.com/markets/category/mountain-view,https://www.Facebook.com/MVFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/,600 West Evelyn Avenue,Mountain View,Santa Clara,94041,01/01/2016 to 12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.07468,37.393578,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,7/20/2016 17:40
California,1005092,Mt. Shasta Farmers' Market,http://www.mtshastafarmersmarket.com,,,,,Castle Street at N. Mt. Shasta Blvd.,Mt. Shasta CA,Siskiyou,96067,06/02/2014 to 10/13/2014,Mon: 3:30 PM-6:00 PM;,,,,,,,-122.3134,41.314308,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,3/31/2014 20:58
California,1001319,Murrieta Certified Farmers' Market,http://www.myfarmersmarkets.com,https://www.facebook.com/murrietafarmersmarket,,,Facebook,Village Walk Way and Kalmia,Murrieta,Riverside,92562,01/01/2013 to 12/31/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-117.2121,33.566044,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,6/3/2014 13:00
California,1003101,Napa Chef's Farmers Market,,,,,,1st St. & Main St.,Napa,Napa,94581,,,,,,,,,-122.285,38.299198,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
California,1011535,Napa Downtown Farmers Market,http://www.napafarmersmarket.org,www.facebook.com/NapaFarmersMarket?fref=ts&ref=br_tf,,,@NapaFARMERSMKT -Instagram,195 Gasser Drive,Napa,Napa,94559,05/03/2016 to 10/29/2016,Tue: 8:00 AM-12:30 PM;Sat: 8:00 AM-12:30 PM;,,,,,,,-122.27959,38.282917,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,6/28/2016 19:56
California,1001182,National City CFM,,,,,,A Street & 8th St.,National City,San Diego,,,,,,,,,,-117.106,32.676102,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
California,1004877,Natividad Medical Center Certified Farmers' Market,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,,,,1441 Constitution Blvd.,Salinas,Monterey,93906,05/18/2016 to 10/26/2016,Wed: 11:00 AM-3:30 PM;,,,,,,,-121.63206,36.696236,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2016 15:26
California,1003710,Natomas Certified Farmers' Market,http://www.California-Grown.com,,,,,3637 North Freeway Blvd.,Sacramento,Sacramento,95834,June to September,Sat:8:00 AM - 12:00 PM;,,,,,,,-121.49651,38.63908,Private business parking lot,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/12/2012 10:12
California,1008453,Neighborhood House Farmers Market,http://www.nhclx.org ,www.facebook.com/nhfarmersmarket,,,,201 3rd Street ,El Centro,Imperial,92243,09/14/2013 to 12/14/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-115.54878,32.791763,Private business parking lot,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 14:38
California,1011093,Nevada Ccounty Certified Growers Market - Grass Valley - North Star House,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,,10275 Auburn Road,Grass Valley ,Nevada,95949,04/11/2015 to 11/21/2015,Sat: 8:00 AM-12:30 PM;,,,,,,,-121.07757,39.204296,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,4/30/2015 18:30
California,1011095,Nevada Ccounty Certified Growers Market - Penn Valley,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,,17645 Penn Valley Dr,Penn Valley,Nevada,95946,05/07/2015 to 10/29/2015,Thu: 2:00 PM-5:30 PM;,,,,,,,-121.18044,39.198071,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,4/30/2015 18:46
California,1011094,Nevada Ccounty Certified Growers Market - Rood Center - Nevada City,http://www.thegrowersmarket.com,www.facebook.com/NevadaCountyGrowersMarket,,,,950 Maidu Avenue,Nevada City,Nevada,95959,05/05/2015 to 10/27/2015,Tue: 2:00 PM-5:30 PM;,,,,,,,-121.0266,39.269505,,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,4/30/2015 19:12
California,1003891,Nevada City Farmers Market,http://www.ncfarmersmarket.org,,,,,100 Union Street,Nevada City,Nevada,95959,June to November,Sat:8:30 AM - 12:30 PM;,,,,,,,-121.0172,39.262482,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/8/2012 17:12
California,1002049,Nevada City Farmers Market II,,,,,,Argall Way & Zion,Grass Valley,Nevada,95945,,,,,,,,,-121.026,39.252899,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/11/2013 15:41
California,1012536,Newark Farmers Market,https://www.agriculturalinstitute.org/directory/listing-details/newark-market,https://www.facebook.com/Newark-Farmers-Market-167753743427328/?fref=ts,,,,2086 Newpark Mall,Newark,Alameda,,01/01/2016 to 12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-121.99825,37.525398,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,7/13/2016 13:50
California,1019240,Newport Beach Certified Farmers' Market by Farmer Mark ,http://www.farmermark.com/newportbeach,https://www.facebook.com/newportbeachFM,,,,1 McFadden Place,Newport Beach ,Orange,92663,01/07/2018 to 01/26/2020,Sun: 9:00 AM-2:00 PM;,,,,,,,-117.92864,33.60828,,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,9/2/2018 11:11
California,1001412,Nipomo Certified Farmers' Market,http://www.nipomofarmersmarket.com,,,,,1645 Trilogy Parkway,Nipomo,San Luis Obispo,93444,01/01/2015 to 12/31/2015,Sun: 11:30 AM-2:30 PM;,,,,,,,-120.55231,35.03054,,Y,Y,N,Y,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/19/2015 20:34
California,1009432,Noe Valley Farmers' Market ,http://www.noevalleyfarmersmarket.com/,,,,,"3861 24th Street, between Sanchez and Vicksburg Streets",San Francisco,San Francisco,94114,,,,,,,,,-122.429,37.7514,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
California,1005621,North Beach Farmers' Market,http://www.urbantable.org,,,,,Powell St. between Union St. and Columbus Ave.,San Francisco,San Francisco,94133,January to December,Sat:10:00 AM - 2:00 PM;,,,,,,,-122.41091,37.800526,Closed-off public street,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2012 10:36
